Date,FIPS,ZHVIPerSqft_AllHomes,StateName,StateCode
2017-12-31,22005,117.0,Louisiana,LA
2017-12-31,22015,108.0,Louisiana,LA
2017-12-31,22017,75.0,Louisiana,LA
2017-12-31,22019,105.0,Louisiana,LA
2017-12-31,22033,119.0,Louisiana,LA
2017-12-31,22045,73.0,Louisiana,LA
2017-12-31,22051,120.0,Louisiana,LA
2017-12-31,22055,109.0,Louisiana,LA
2017-12-31,22061,75.0,Louisiana,LA
2017-12-31,22069,93.0,Louisiana,LA
2017-12-31,22071,160.0,Louisiana,LA
2017-12-31,22073,89.0,Louisiana,LA
2017-12-31,22075,134.0,Louisiana,LA
2017-12-31,22079,97.0,Louisiana,LA
2017-12-31,22089,113.0,Louisiana,LA
2017-12-31,22095,85.0,Louisiana,LA
2017-12-31,22097,77.0,Louisiana,LA
2017-12-31,22101,77.0,Louisiana,LA
2017-12-31,22103,115.0,Louisiana,LA
2017-12-31,22105,96.0,Louisiana,LA
2017-12-31,22109,100.0,Louisiana,LA
2017-12-31,22115,84.0,Louisiana,LA
2017-12-31,22117,63.0,Louisiana,LA
2017-12-31,22121,112.0,Louisiana,LA
