Date,FIPS,ZHVIPerSqft_AllHomes,StateName,StateCode
2017-12-31,4001,98.0,Arizona,AZ
2017-12-31,4003,84.0,Arizona,AZ
2017-12-31,4005,196.0,Arizona,AZ
2017-12-31,4007,143.0,Arizona,AZ
2017-12-31,4009,91.0,Arizona,AZ
2017-12-31,4012,102.0,Arizona,AZ
2017-12-31,4013,148.0,Arizona,AZ
2017-12-31,4015,120.0,Arizona,AZ
2017-12-31,4017,115.0,Arizona,AZ
2017-12-31,4019,122.0,Arizona,AZ
2017-12-31,4021,101.0,Arizona,AZ
2017-12-31,4023,83.0,Arizona,AZ
2017-12-31,4025,164.0,Arizona,AZ
2017-12-31,4027,102.0,Arizona,AZ
