Date,FIPS,ZHVIPerSqft_AllHomes,StateName,StateCode
2017-12-31,50001,131.0,Vermont,VT
2017-12-31,50007,187.0,Vermont,VT
2017-12-31,50011,116.0,Vermont,VT
2017-12-31,50015,138.0,Vermont,VT
2017-12-31,50021,89.0,Vermont,VT
2017-12-31,50023,125.0,Vermont,VT
2017-12-31,50025,110.0,Vermont,VT
2017-12-31,50027,108.0,Vermont,VT
