Date,RegionName,ZHVIPerSqft_AllHomes
1996-04-30,51121,59.86323928833008
1996-05-31,51121,59.86323928833008
1996-06-30,51121,59.63134765625
1996-07-31,51121,59.38676452636719
1996-08-31,51121,59.86323928833008
1996-09-30,51121,60.099735260009766
1996-10-31,51121,60.589439392089844
1996-11-30,51121,60.589439392089844
1996-12-31,51121,60.83591079711914
1997-01-31,51121,61.59480667114258
1997-02-28,51121,62.11003112792969
1997-03-31,51121,62.11003112792969
1997-04-30,51121,62.11003112792969
1997-05-31,51121,62.11003112792969
1997-06-30,51121,62.37588119506836
1997-07-31,51121,62.903324127197266
1997-08-31,51121,63.17852783203125
1997-09-30,51121,63.71778869628906
1997-10-31,51121,63.71778869628906
1997-11-30,51121,63.71778869628906
1997-12-31,51121,63.71778869628906
1998-01-31,51121,64.00209045410156
1998-02-28,51121,64.84585571289062
1998-03-31,51121,65.40742492675781
1998-04-30,51121,65.40742492675781
1998-05-31,51121,65.40742492675781
1998-06-30,51121,65.70906066894531
1998-07-31,51121,66.28105926513672
1998-08-31,51121,66.28105926513672
1998-09-30,51121,66.59088134765625
1998-10-31,51121,67.490478515625
1998-11-30,51121,68.4069595336914
1998-12-31,51121,69.6746597290039
1999-01-31,51121,71.24820709228516
1999-02-28,51121,72.2226333618164
1999-03-31,51121,72.85211181640625
1999-04-30,51121,72.85211181640625
1999-05-31,51121,73.20903778076172
1999-06-30,51121,73.84432220458984
1999-07-31,51121,73.84432220458984
1999-08-31,51121,73.4843521118164
1999-09-30,51121,72.49748992919922
1999-10-31,51121,71.87126159667969
1999-11-30,51121,71.87126159667969
1999-12-31,51121,71.87126159667969
2000-01-31,51121,71.52239227294922
2000-02-29,51121,70.5600814819336
2000-03-31,51121,69.94773864746094
2000-04-30,51121,69.611572265625
2000-05-31,51121,69.3393783569336
2000-06-30,51121,69.94773864746094
2000-07-31,51121,69.611572265625
2000-08-31,51121,69.00707244873047
2000-09-30,51121,69.00707244873047
2000-10-31,51121,69.00707244873047
2000-11-30,51121,68.67784118652344
2000-12-31,51121,67.75985717773438
2001-01-31,51121,66.24076080322266
2001-02-28,51121,64.552734375
2001-03-31,51121,64.84585571289062
2001-04-30,51121,65.70906066894531
2001-05-31,51121,66.59088134765625
2001-06-30,51121,67.490478515625
2001-07-31,51121,68.4069595336914
2001-08-31,51121,69.3393783569336
2001-09-30,51121,70.28678894042969
2001-10-31,51121,71.5962142944336
2001-11-30,51121,73.20903778076172
2001-12-31,51121,74.20640563964844
2002-01-31,51121,75.58233642578125
2002-02-28,51121,77.63047790527344
2002-03-31,51121,79.32157897949219
2002-04-30,51121,80.74871826171875
2002-05-31,51121,82.45722961425781
2002-06-30,51121,83.11700439453125
2002-07-31,51121,83.5077896118164
2002-08-31,51121,84.16737365722656
2002-09-30,51121,84.16737365722656
2002-10-31,51121,84.16737365722656
2002-11-30,51121,84.16737365722656
2002-12-31,51121,83.77558135986328
2003-01-31,51121,83.5077896118164
2003-02-28,51121,84.16737365722656
2003-03-31,51121,84.16737365722656
2003-04-30,51121,84.16737365722656
2003-05-31,51121,83.77558135986328
2003-06-30,51121,83.11700439453125
2003-07-31,51121,83.5077896118164
2003-08-31,51121,84.5595474243164
2003-09-30,51121,85.61164855957031
2003-10-31,51121,86.269287109375
2003-11-30,51121,87.057373046875
2003-12-31,51121,88.76220703125
2004-01-31,51121,90.20247650146484
2004-02-29,51121,91.88923645019531
2004-03-31,51121,92.5301513671875
2004-04-30,51121,92.92340850830078
2004-05-31,51121,93.95259094238281
2004-06-30,51121,94.9762954711914
2004-07-31,51121,95.60394287109375
2004-08-31,51121,95.99406433105469
2004-09-30,51121,97.0054931640625
2004-10-31,51121,97.6229248046875
2004-11-30,51121,98.01020812988281
2004-12-31,51121,99.00788116455078
2005-01-31,51121,99.99819946289062
2005-02-28,51121,100.98090362548828
2005-03-31,51121,101.575439453125
2005-04-30,51121,101.95575714111328
2005-05-31,51121,102.544189453125
2005-06-30,51121,102.92256164550781
2005-07-31,51121,103.88113403320312
2005-08-31,51121,104.83132934570312
2005-09-30,51121,105.77305603027344
2005-10-31,51121,106.70618438720703
2005-11-30,51121,107.26276397705078
2005-12-31,51121,107.63066101074219
2006-01-31,51121,108.18071746826172
2006-02-28,51121,108.54644012451172
2006-03-31,51121,109.0899658203125
2006-04-30,51121,109.0899658203125
2006-05-31,51121,109.0899658203125
2006-06-30,51121,108.72551727294922
2006-07-31,51121,108.18071746826172
2006-08-31,51121,108.54644012451172
2006-09-30,51121,109.0899658203125
2006-10-31,51121,108.72551727294922
2006-11-30,51121,108.18071746826172
2006-12-31,51121,108.18071746826172
2007-01-31,51121,108.18071746826172
2007-02-28,51121,108.54644012451172
2007-03-31,51121,109.0899658203125
2007-04-30,51121,109.0899658203125
2007-05-31,51121,109.4534912109375
2007-06-30,51121,109.99049377441406
2007-07-31,51121,110.35181427001953
2007-08-31,51121,111.24140930175781
2007-09-30,51121,112.12230682373047
2007-10-31,51121,112.63981628417969
2007-11-30,51121,112.99455261230469
2007-12-31,51121,113.5056381225586
2008-01-31,51121,113.85819244384766
2008-02-29,51121,114.3629150390625
2008-03-31,51121,114.71330261230469
2008-04-30,51121,115.21171569824219
2008-05-31,51121,115.21171569824219
2008-06-30,51121,115.21171569824219
2008-07-31,51121,115.21171569824219
2008-08-31,51121,114.86260986328125
2008-09-30,51121,114.01165771484375
2008-10-31,51121,113.5056381225586
2008-11-30,51121,113.15220642089844
2008-12-31,51121,112.63981628417969
2009-01-31,51121,112.28419494628906
