Date,RegionName,ZHVIPerSqft_AllHomes
1996-04-30,26111,62.53841781616211
1996-05-31,26111,63.179542541503906
1996-06-30,26111,63.85858917236328
1996-07-31,26111,64.3396224975586
1996-08-31,26111,64.5744857788086
1996-09-30,26111,65.07571411132812
1996-10-31,26111,65.07571411132812
1996-11-30,26111,65.07571411132812
1996-12-31,26111,65.07571411132812
1997-01-31,26111,65.07571411132812
1997-02-28,26111,65.32591247558594
1997-03-31,26111,65.84632873535156
1997-04-30,26111,65.84632873535156
1997-05-31,26111,65.84632873535156
1997-06-30,26111,66.11134338378906
1997-07-31,26111,66.64978790283203
1997-08-31,26111,66.92900085449219
1997-09-30,26111,67.48422241210938
1997-10-31,26111,67.77694702148438
1997-11-30,26111,68.34756469726562
1997-12-31,26111,68.65303802490234
1998-01-31,26111,69.23760223388672
1998-02-28,26111,69.23760223388672
1998-03-31,26111,69.23760223388672
1998-04-30,26111,69.23760223388672
1998-05-31,26111,69.23760223388672
1998-06-30,26111,69.23760223388672
1998-07-31,26111,69.23760223388672
1998-08-31,26111,69.23760223388672
1998-09-30,26111,69.23760223388672
1998-10-31,26111,69.55501556396484
1998-11-30,26111,70.15199279785156
1998-12-31,26111,70.48047637939453
1999-01-31,26111,71.08828735351562
1999-02-28,26111,71.08828735351562
1999-03-31,26111,71.08828735351562
1999-04-30,26111,71.08828735351562
1999-05-31,26111,71.08828735351562
1999-06-30,26111,71.08828735351562
1999-07-31,26111,71.42694091796875
1999-08-31,26111,72.04397583007812
1999-09-30,26111,72.04397583007812
1999-10-31,26111,72.3918685913086
1999-11-30,26111,73.01649475097656
1999-12-31,26111,73.37269592285156
2000-01-31,26111,74.36686706542969
2000-02-29,26111,75.00183868408203
2000-03-31,26111,75.00183868408203
2000-04-30,26111,75.00183868408203
2000-05-31,26111,75.00183868408203
2000-06-30,26111,75.3718490600586
2000-07-31,26111,76.00963592529297
2000-08-31,26111,76.38519287109375
2000-09-30,26111,77.4045181274414
2000-10-31,26111,78.42755889892578
2000-11-30,26111,79.0650634765625
2000-12-31,26111,79.4521713256836
2001-01-31,26111,80.08694458007812
2001-02-28,26111,80.47634887695312
2001-03-31,26111,81.10723876953125
2001-04-30,26111,81.10723876953125
2001-05-31,26111,81.49826049804688
2001-06-30,26111,82.12419128417969
2001-07-31,26111,82.12419128417969
2001-08-31,26111,82.51619720458984
2001-09-30,26111,83.13622283935547
2001-10-31,26111,83.13622283935547
2001-11-30,26111,83.13622283935547
2001-12-31,26111,82.74385833740234
2002-01-31,26111,82.51619720458984
2002-02-28,26111,83.13622283935547
2002-03-31,26111,83.52864074707031
2002-04-30,26111,84.14191436767578
2002-05-31,26111,84.53421020507812
2002-06-30,26111,85.1399917602539
2002-07-31,26111,85.53170776367188
2002-08-31,26111,86.1293716430664
2002-09-30,26111,86.52008056640625
2002-10-31,26111,87.10909271240234
2002-11-30,26111,87.49845123291016
2002-12-31,26111,88.07836151123047
2003-01-31,26111,88.07836151123047
2003-02-28,26111,88.46605682373047
2003-03-31,26111,89.42229461669922
2003-04-30,26111,90.36666870117188
2003-05-31,26111,90.91752624511719
2003-06-30,26111,90.91752624511719
2003-07-31,26111,90.91752624511719
2003-08-31,26111,90.5352783203125
2003-09-30,26111,89.98304748535156
2003-10-31,26111,89.59852600097656
2003-11-30,26111,89.03652954101562
2003-12-31,26111,89.03652954101562
2004-01-31,26111,89.03652954101562
2004-02-29,26111,89.42229461669922
2004-03-31,26111,90.36666870117188
2004-04-30,26111,90.91752624511719
2004-05-31,26111,90.5352783203125
2004-06-30,26111,89.98304748535156
2004-07-31,26111,89.98304748535156
2004-08-31,26111,90.36666870117188
2004-09-30,26111,90.91752624511719
2004-10-31,26111,91.29881286621094
2004-11-30,26111,91.83966827392578
2004-12-31,26111,91.45985412597656
2005-01-31,26111,90.91752624511719
2005-02-28,26111,90.91752624511719
2005-03-31,26111,90.91752624511719
2005-04-30,26111,90.91752624511719
2005-05-31,26111,91.29881286621094
2005-06-30,26111,91.83966827392578
2005-07-31,26111,91.83966827392578
2005-08-31,26111,91.83966827392578
2005-09-30,26111,91.83966827392578
2005-10-31,26111,91.45985412597656
2005-11-30,26111,90.91752624511719
2005-12-31,26111,90.5352783203125
2006-01-31,26111,89.98304748535156
2006-02-28,26111,89.98304748535156
2006-03-31,26111,89.98304748535156
2006-04-30,26111,89.98304748535156
2006-05-31,26111,89.98304748535156
2006-06-30,26111,89.98304748535156
2006-07-31,26111,89.98304748535156
2006-08-31,26111,89.59852600097656
2006-09-30,26111,89.03652954101562
2006-10-31,26111,89.03652954101562
2006-11-30,26111,89.80720520019531
2006-12-31,26111,91.67912292480469
2007-01-31,26111,92.749267578125
2007-02-28,26111,92.37202453613281
2007-03-31,26111,91.07904815673828
2007-04-30,26111,89.59852600097656
2007-05-31,26111,89.03652954101562
2007-06-30,26111,89.03652954101562
2007-07-31,26111,89.03652954101562
2007-08-31,26111,89.03652954101562
2007-09-30,26111,89.03652954101562
2007-10-31,26111,89.03652954101562
2007-11-30,26111,88.6499252319336
2007-12-31,26111,88.07836151123047
2008-01-31,26111,87.68992614746094
2008-02-29,26111,87.10909271240234
2008-03-31,26111,86.71910095214844
2008-04-30,26111,86.1293716430664
2008-05-31,26111,86.1293716430664
2008-06-30,26111,85.7381591796875
2008-07-31,26111,84.74794006347656
2008-08-31,26111,84.14191436767578
2008-09-30,26111,83.74945831298828
2008-10-31,26111,83.13622283935547
2008-11-30,26111,82.74385833740234
2008-12-31,26111,81.73246002197266
2009-01-31,26111,81.10723876953125
