Date,RegionName,ZHVIPerSqft_AllHomes
1998-02-28,55097,36.96055603027344
1998-03-31,55097,37.177120208740234
1998-04-30,55097,37.624839782714844
1998-05-31,55097,37.84980773925781
1998-06-30,55097,38.30835723876953
1998-07-31,55097,38.77865982055664
1998-08-31,55097,39.981536865234375
1998-09-30,55097,40.72890853881836
1998-10-31,55097,41.228607177734375
1998-11-30,55097,41.49404525756836
1998-12-31,55097,42.00339889526367
1999-01-31,55097,42.27653121948242
1999-02-28,55097,43.075904846191406
1999-03-31,55097,43.89168930053711
1999-04-30,55097,44.72337341308594
1999-05-31,55097,45.570430755615234
1999-06-30,55097,46.43229293823242
1999-07-31,55097,46.68041229248047
1999-08-31,55097,46.12339782714844
1999-09-30,55097,45.817508697509766
1999-10-31,55097,45.26829147338867
1999-11-30,55097,45.26829147338867
1999-12-31,55097,45.26829147338867
2000-01-31,55097,45.26829147338867
2000-02-29,55097,45.26829147338867
2000-03-31,55097,45.570430755615234
2000-04-30,55097,45.817508697509766
2000-05-31,55097,45.26829147338867
2000-06-30,55097,45.26829147338867
2000-07-31,55097,45.570430755615234
2000-08-31,55097,46.43229293823242
2000-09-30,55097,47.30838394165039
2000-10-31,55097,47.87635040283203
2000-11-30,55097,48.19810485839844
2000-12-31,55097,49.100833892822266
2001-01-31,55097,50.01593780517578
2001-02-28,55097,51.284446716308594
2001-03-31,55097,53.18083953857422
2001-04-30,55097,55.115089416503906
2001-05-31,55097,56.712520599365234
2001-06-30,55097,57.70258331298828
2001-07-31,55097,58.324119567871094
2001-08-31,55097,58.698951721191406
2001-09-30,55097,59.70094299316406
2001-10-31,55097,60.70790481567383
2001-11-30,55097,61.71917724609375
2001-12-31,55097,62.73411560058594
2002-01-31,55097,63.7520751953125
2002-02-28,55097,64.3816909790039
2002-03-31,55097,63.99177551269531
2002-04-30,55097,63.36336135864258
2002-05-31,55097,63.36336135864258
2002-06-30,55097,63.36336135864258
2002-07-31,55097,63.36336135864258
2002-08-31,55097,63.36336135864258
2002-09-30,55097,63.7520751953125
2002-10-31,55097,64.3816909790039
2002-11-30,55097,64.7724609375
2002-12-31,55097,65.01022338867188
2003-01-31,55097,64.3816909790039
2003-02-28,55097,63.99177551269531
2003-03-31,55097,63.36336135864258
2003-04-30,55097,63.36336135864258
2003-05-31,55097,63.36336135864258
2003-06-30,55097,63.7520751953125
2003-07-31,55097,64.3816909790039
2003-08-31,55097,64.3816909790039
2003-09-30,55097,63.99177551269531
2003-10-31,55097,63.36336135864258
2003-11-30,55097,63.7520751953125
2003-12-31,55097,64.3816909790039
2004-01-31,55097,64.3816909790039
2004-02-29,55097,64.3816909790039
2004-03-31,55097,64.3816909790039
2004-04-30,55097,64.3816909790039
2004-05-31,55097,64.7724609375
2004-06-30,55097,65.40206146240234
2004-07-31,55097,65.40206146240234
2004-08-31,55097,65.40206146240234
2004-09-30,55097,65.40206146240234
2004-10-31,55097,65.40206146240234
2004-11-30,55097,65.40206146240234
2004-12-31,55097,65.40206146240234
2005-01-31,55097,65.79464721679688
2005-02-28,55097,66.81805419921875
2005-03-31,55097,67.84213256835938
2005-04-30,55097,68.46958923339844
2005-05-31,55097,68.46958923339844
2005-06-30,55097,68.46958923339844
2005-07-31,55097,68.86631774902344
2005-08-31,55097,69.49238586425781
2005-09-30,55097,69.49238586425781
2005-10-31,55097,69.49238586425781
2005-11-30,55097,69.89009094238281
2005-12-31,55097,70.91293334960938
2006-01-31,55097,71.53531646728516
2006-02-28,55097,71.53531646728516
2006-03-31,55097,71.93437194824219
2006-04-30,55097,72.5544662475586
2006-05-31,55097,72.5544662475586
2006-06-30,55097,72.1551513671875
2006-07-31,55097,71.53531646728516
2006-08-31,55097,71.53531646728516
2006-09-30,55097,71.53531646728516
2006-10-31,55097,71.93437194824219
2006-11-30,55097,72.5544662475586
2006-12-31,55097,73.35353088378906
2007-01-31,55097,74.58592224121094
2007-02-28,55097,74.58592224121094
2007-03-31,55097,74.58592224121094
2007-04-30,55097,74.58592224121094
2007-05-31,55097,74.1861572265625
2007-06-30,55097,73.57148742675781
2007-07-31,55097,73.1718521118164
2007-08-31,55097,72.5544662475586
2007-09-30,55097,72.95394897460938
2007-10-31,55097,73.57148742675781
2007-11-30,55097,73.57148742675781
2007-12-31,55097,73.57148742675781
2008-01-31,55097,73.57148742675781
2008-02-29,55097,73.1718521118164
2008-03-31,55097,72.5544662475586
2008-04-30,55097,72.5544662475586
2008-05-31,55097,72.5544662475586
2008-06-30,55097,72.5544662475586
2008-07-31,55097,72.95394897460938
2008-08-31,55097,74.37095642089844
2008-09-30,55097,76.3967514038086
2008-10-31,55097,78.80674743652344
2008-11-30,55097,81.78852844238281
2008-12-31,55097,84.32960510253906
2009-01-31,55097,86.259521484375
2009-02-28,55097,88.16497802734375
2009-03-31,55097,89.6585693359375
2009-04-30,55097,90.97508239746094
2009-05-31,55097,93.19654846191406
2009-06-30,55097,96.27705383300781
2009-07-31,55097,99.41191864013672
2009-08-31,55097,100.1437759399414
2009-09-30,55097,96.93704986572266
2009-10-31,55097,92.34747314453125
2009-11-30,55097,88.26875305175781
2009-12-31,55097,83.50711822509766
2010-01-31,55097,79.8020248413086
2010-02-28,55097,78.61026000976562
2010-03-31,55097,78.61026000976562
2010-04-30,55097,78.61026000976562
2010-05-31,55097,78.21139526367188
2010-06-30,55097,77.60991668701172
2010-07-31,55097,77.60991668701172
2010-08-31,55097,77.21061706542969
2010-09-30,55097,77.0050048828125
2010-10-31,55097,77.60991668701172
2010-11-30,55097,77.60991668701172
